CAZyme,FMT102,FMT103,FMT104,FMT105,FMT106,FMT107,FMT108,FMT109,FMT110,FMT111,FMT112,FMT113,FMT114,FMT115,FMT116,FMT117,FMT118,FMT119,FMT120,FMT121,FMT122,FMT123,FMT124,FMT125,FMT126,FMT127,FMT128,FMT129,FMT130,FMT131,FMT132,FMT133,FMT134,FMT135,FMT136,FMT137,FMT138,FMT139,FMT141,FMT142,FMT143,FMT144,FMT145,FMT146,FMT147,FMT148,FMT149,FMT150,FMT151,FMT152,FMT153,FMT154,FMT155,FMT156,FMT157,FMT158,FMT159,FMT161,FMT163,FMT164,FMT165,FMT166,FMT167,FMT168,FMT169,FMT170,FMT171,FMT172,FMT173,FMT174,FMT175,FMT177,FMT178,FMT180,FMT181,FMT182,FMT183,FMT184,FMT185,FMT186,FMT188,FMT189,FMT190,FMT191,FMT192,FMT193,FMT194,FMT195,FMT196,FMT201
CBM34-GH13_39-CBM20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70906024549774e-08,0.0,0.0,0.0,2.68705221380561e-08,0.0,0.0,0.0,0.0,0.0,3.68257235477377e-06,0.0,1.41322512745891e-06,3.3300469867785e-07,2.4754701913152e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13932849960456e-07,2.48257032181175e-07,0.0,7.4325746758269e-08,0.0,0.0,0.0,0.0,5.31344739776393e-08,0.0,0.0,0.0,3.24492466236551e-07,7.44287441745337e-08,2.50605627136876e-08,1.74686357296973e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8602797078678e-06,4.79897195181608e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBM34-GH13_39-GH77,0.0,0.0,0.0,0.0,1.083511636784164e-07,0.0,5.02713918250365e-07,2.942385563367632e-07,4.478135756687849e-06,3.40103158995129e-07,1.0612504638129573e-06,1.79563462164003e-07,4.93877496651572e-06,2.3571273423189123e-06,1.287739386843153e-06,1.335452436971998e-06,1.5847328450744837e-06,4.46966817568978e-08,0.0,0.0,0.0,1.842571750095615e-06,6.22906909929553e-07,3.081093612915834e-06,5.983109035438321e-06,1.2030546074982501e-05,1.640947782611872e-07,4.057890794026106e-06,2.221357143448302e-06,1.0093776797191818e-06,1.017246469452007e-07,6.94599086510497e-08,1.6933155604726491e-06,2.3028776565021163e-06,9.22173861003555e-08,1.417683140837497e-06,2.4870347371676e-06,1.4764583159171201e-06,7.238866358474558e-07,1.8441808537206721e-06,6.829111908683447e-07,0.0,4.902495276308386e-07,9.003210835435012e-07,1.0455785955191848e-06,3.08339354959846e-08,5.917966190817389e-07,9.179172836469048e-07,5.941790148131844e-07,1.4576438950024548e-05,1.943648506455306e-05,4.066572412167641e-05,0.0,2.5998735394713167e-07,6.953866675237846e-07,6.38565716066074e-08,2.114575417627484e-07,3.307774124160144e-07,1.95603581238331e-07,0.0,4.561158447994941e-07,3.93237248645518e-07,5.914066923569844e-07,5.511578334360539e-06,2.7819781989732943e-06,3.4951928717352374e-06,2.28214876536495e-06,4.578825677035704e-06,2.110326151891541e-06,3.4913993101678747e-06,2.63397616494338e-07,8.14224193289289e-07,6.045716219337752e-07,3.278671910595597e-06,3.058538624753761e-06,7.865868726323502e-07,1.266722687292778e-06,1.013269093359628e-07,1.280799702834794e-06,4.465702932555578e-06,4.040891322280717e-07,7.43371564065838e-07,1.1942931913502821e-06,2.084460916934945e-07,1.644817868053939e-06,1.2312715576003401e-06,2.60943665205648e-07,2.30168876088402e-07,9.524397174175839e-07,1.1778853572601589e-06
CBM35,0.0,0.0,0.0,8.15172939593968e-07,9.103708402557584e-06,0.0,0.0,4.498844631601627e-06,1.8246499663233086e-05,5.30164423319747e-06,3.878102109073013e-06,1.7646352045276726e-05,9.733567426537136e-06,1.2578190668489061e-06,3.0718060898221204e-06,3.869540035759295e-06,2.067663494454536e-06,3.085892115653186e-05,4.434337733471459e-05,0.0003800420545720423,0.0002561476446217005,5.472453210750529e-06,1.9373800525320052e-06,1.0856589934924444e-05,5.736371808221274e-06,3.1227026174143264e-06,1.0874322357486368e-05,5.009918082394044e-06,1.1702705268842468e-06,2.9397613206981983e-06,8.312174912475126e-06,4.955888187536544e-06,1.2514911124118604e-06,7.808874741192663e-07,1.07073074438711e-07,0.0,3.132508830997134e-07,1.15448431238871e-06,9.230833149575876e-06,4.190495040767671e-06,4.703751370050687e-06,2.618686390679749e-06,2.266921953829622e-06,7.342129087816684e-06,1.370341191489152e-06,1.4003365677694114e-06,1.0905767305226642e-05,7.562783073284078e-06,4.4517842505787434e-06,1.6046720438186658e-06,2.296423731357191e-06,5.795704135340499e-07,0.0,7.01347904711187e-07,2.378761124641987e-06,3.950015531200341e-06,3.9456370546319585e-06,7.27316939714921e-07,5.43015972139524e-06,8.837992719716397e-05,1.671951645689978e-06,4.2432665266009e-07,1.1907396781019646e-06,2.6056150459398164e-06,5.492164419667039e-06,1.5071864909371779e-06,9.218164500275681e-06,1.9993391244313156e-06,1.4375880083416083e-06,2.184723342866498e-06,1.6906202182025356e-06,3.8129956119949037e-06,1.3445255777596091e-06,1.5566387666326e-06,1.52414023706783e-07,4.75822380716008e-07,3.3077839651886883e-07,8.9229269559086e-06,5.1785490854997525e-06,6.771380350578388e-06,1.8839652167186368e-06,7.83816293006323e-07,7.941916902445753e-06,1.044785241901861e-05,6.290953165829777e-06,8.655542531925012e-06,2.851925598912541e-06,2.521847766587203e-06,9.83599683638181e-07,8.285255858815413e-06
CBM35-CBM35,0.0,0.0,0.0,0.0,1.840907353123224e-07,0.0,0.0,1.91298359460522e-08,0.0,3.80510591023547e-08,3.80042124794607e-08,8.27733650067785e-08,2.02700696716356e-08,4.16264686568066e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00467700597665e-08,0.0,3.38896320269843e-07,0.0,2.38676772692963e-07,5.62749956180388e-08,3.75606454674534e-08,0.0,0.0,0.0,2.04711292328633e-08,0.0,0.0,0.0,0.0,1.94995237829097e-07,2.130651106978133e-07,3.79225605290833e-08,1.90172200045051e-08,0.0,2.215234584319211e-07,9.43023617445835e-08,1.13548456075277e-07,0.0,5.60446405098878e-06,1.163777523161074e-05,9.59795638278138e-08,8.8091364752402e-08,0.0,0.0,0.0,0.0,2.797330207903029e-07,0.0,0.0,1.92829629715792e-08,0.0,0.0,1.888673297996109e-07,0.0,5.69215236271324e-08,0.0,0.0,1.9457888219996e-08,1.409494628452403e-07,7.79786723782008e-08,7.8943740489771e-08,3.85866044259917e-07,1.9218749298194e-08,9.90161493715684e-08,9.86015783302598e-08,0.0,1.95577464023282e-08,0.0,0.0,1.67128594753087e-07,3.14141458946779e-06,1.77415034435798e-07,1.14955124801195e-07,3.96187410299272e-07,9.86771138174716e-07,3.33510720269059e-07,2.9501313846956e-06,5.81786580646389e-08,1.7374452069654008e-07,3.83867921025032e-08,1.904082601873e-07,1.560605076707939e-06
CBM35-CBM35-CBM32-CBM32,0.0,0.0,0.0,0.0,9.1583642272602e-08,0.0,0.0,7.35468942476413e-08,0.0,5.4859407074316e-08,3.65279112177724e-08,0.0,1.94826640795077e-08,0.0,0.0,0.0,0.0,0.0,3.21376534175952e-07,0.0,0.0,0.0,0.0,3.84284302139214e-08,9.40333852025092e-08,9.08725600197005e-08,0.0,0.0,0.0,1.79656473766608e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8278482268481e-08,0.0,2.73399600645694e-07,1.63150412305723e-07,5.4568791876354e-07,0.0,3.67413706965073e-08,1.83332166444612e-08,5.53507007379934e-08,0.0,1.74507863521006e-07,5.80839036998369e-08,0.0,1.46607541306568e-07,7.28592146081451e-08,0.0,9.16085503027965e-08,6.85262332999651e-07,3.65260636950896e-07,0.0,2.8118574148770654e-07,3.7071043720272004e-08,0.0,0.0,0.0,0.0,0.0,3.5601028726718e-07,0.0,0.0,3.3219278672306074e-07,5.71018770404739e-08,0.0,0.0,0.0,0.0,0.0,7.41969344075857e-08,1.83078219454097e-08,1.51576194175756e-07,1.47136144683595e-07,1.993448585921711e-07,3.70080659507378e-08,9.25390455796501e-08,5.55694402469756e-08,3.91430660585839e-07,1.83000863986481e-08,1.47582517028936e-07,1.4634863634385981e-07,1.85497530021788e-08
CBM35-CBM35-CBM35,0.0,0.0,0.0,0.0,2.44675646219761e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.65684707545849e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57383289425616e-08,0.0,7.53661201489644e-08,0.0,2.43571799165292e-08,0.0,2.41123194772533e-08,2.39985890087047e-08,0.0,0.0,2.6283169630333e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.2172326693175e-07,7.32494256066779e-08,0.0,7.30416724037867e-08,2.17937022220099e-07,3.15870649492332e-07,0.0,2.94475685671339e-06,5.73056397037558e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.86628260651881e-08,2.4577557057234e-08,2.44742190727412e-08,4.95153326416238e-08,0.0,0.0,0.0,0.0,1.21803902794902e-07,0.0,2.57276874429099e-08,0.0,7.54688996084507e-08,1.12632648724184e-06,7.601773083485e-08,2.9725129221268e-07,4.93504429717894e-08,1.01702577145475e-07,1.01276758290888e-07,0.0,0.0,0.0,0.0,0.0,2.44556672688126e-08,2.53095164848696e-08,2.45987492161687e-08,7.26672238312337e-08,0.0,2.47228109910348e-08,0.0,1.49392788388369e-07,0.0,9.85706803877474e-08,1.71127483062329e-07,0.0
CBM35-CBM35-CBM35-CBM32-CBM32,0.0,0.0,0.0,0.0,8.31950824686085e-07,0.0,0.0,8.71440022581367e-07,3.43716686219665e-07,4.87512254208908e-07,2.88540475679675e-07,0.0,0.0,0.0,0.0,0.0,2.00312191638816e-08,0.0,1.087545379681716e-06,0.0,0.0,0.0,0.0,3.414971403887e-07,9.28483069232447e-07,8.07545851177809e-07,0.0,1.78024278375239e-08,8.9116490341958e-08,5.32176929962894e-08,1.15272686879008e-07,1.92394431907428e-08,1.94279429212708e-08,0.0,0.0,0.0,0.0,0.0,1.88874906045506e-08,2.166156078384116e-07,4.51203082846614e-07,0.0,2.95149724857062e-06,1.2708547976389e-06,3.91535815991587e-06,0.0,4.71618273937742e-07,6.33575876036256e-07,5.28313592541746e-07,0.0,0.0,5.73518873792362e-08,5.54465380218026e-08,2.359137602350296e-07,3.59704944448979e-07,1.45337531924203e-07,5.7890580215457e-07,1.64702918795056e-07,1.26418862504444e-07,0.0,1.85135646395849e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64787657912021e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.22725722915611e-07,4.70004423992512e-07,1.020774319764759e-06,5.45485688097725e-08,8.95233652496203e-08,2.74062471958477e-07,7.49256960604462e-07,2.92635269625717e-07,1.446611437944023e-06,2.16833462073625e-07,9.10766081116926e-08,5.42115791744224e-08,2.19791703517323e-07
CBM35-CBM35-CBM35-CBM35,0.0,0.0,0.0,0.0,2.72332876856813e-08,0.0,0.0,2.73373563189459e-08,0.0,0.0,0.0,0.0,0.0,2.97430048323387e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86358501324138e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81704106749909e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBM35-CBM35-GH31-CBM35-CBM61-CBM6-CBM6-CBM35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41833117954242e-08,3.63819864298264e-08,0.0,2.41858655063103e-08,1.20273704375271e-08,0.0,0.0,0.0,1.21636437383354e-08,0.0,0.0,2.57292726284449e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.22967937653812e-08,0.0,0.0,2.4880158665127e-08,0.0,0.0,0.0,0.0,2.48166880685074e-08,0.0,0.0,1.0068524192068e-07,0.0,0.0,1.76799969805728e-07,1.3078722460584e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93228683587142e-07,1.08278444346466e-07,0.0,0.0,0.0,1.23668919695575e-08,0.0,1.34636443876453e-07,8.4996676970207e-08,0.0
CBM35-GH15-GH13,0.0,0.0,0.0,0.0,1.8246971871954e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69459542361655e-06,1.25779629684806e-06,4.67840301089034e-06,3.48113433875729e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64254147177481e-07,0.0,0.0,0.0,0.0,0.0,2.45830997741321e-07,0.0,0.0,0.0,0.0,0.0,0.0
CBM35-GH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6758359722624e-06,2.72294547985068e-08,0.0,2.63260530314149e-08,0.0,0.0,2.42996006395189e-06,2.68323073752053e-08,0.0,0.0,0.0,5.33241537755297e-07,2.51077517801245e-08,0.0,1.00074487087304e-07,0.0,6.51226902437817e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16014542376681e-07,1.34810915078704e-07,0.0,2.55203621942074e-08,1.01462368411034e-07,2.56221981995431e-08,2.55144679514126e-08,2.58099628027629e-08,2.29237118197781e-07,0.0,7.83321224124631e-08,0.0,7.61886235874755e-08,0.0,0.0,0.0,0.0,0.0,5.28325187512687e-08,5.16476034511728e-08,1.02896054975184e-07,9.27721634452006e-07,2.37558176663383e-07,2.59725451589919e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.69328733213561e-08,3.03023446517262e-07,0.0,0.0,0.0,0.0,0.0,1.54140472770175e-07,2.03886928373665e-07,0.0
CBM35-GH2-CBM32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBM35-GH27-CBM35-CBM35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46264932791319e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07695452599391e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBM35-GH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31935767746558e-08,5.46189725102947e-08,5.33830292299514e-08,1.89458064898791e-06,7.82418530923784e-08,0.0,0.0,0.0,0.0,1.89264164016705e-06,2.57002263090419e-08,0.0,0.0,0.0,7.78275901285515e-07,1.22501252003346e-07,0.0,1.43778371159479e-07,0.0,6.75730258623794e-07,5.3721205805029e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.97589960881608e-08,0.0,2.1680671248764738e-07,1.99057002167087e-07,4.94944516792784e-08,0.0,0.0,0.0,1.592096803472689e-07,5.94764238102946e-08,0.0,2.06900679374852e-07,1.29123111851846e-07,0.0,7.33309001020822e-08,3.4127665172124736e-07,0.0,4.88759756167696e-08,4.9442030890859e-08,4.39130763801523e-07,0.0,2.25081642638921e-07,5.06917038434256e-08,4.548389827430897e-07,2.11938032052422e-07,0.0,3.155992046992716e-07,1.12126089203325e-07,4.09269880481951e-07,1.806773664692257e-07,2.272554791749761e-07,2.24062777801405e-07,1.045678053927047e-06,3.28662196548354e-07,0.0,2.50732914647169e-08,0.0,0.0,1.01290057426113e-07,1.49957705207401e-07,2.06924471139934e-07,1.485276869616366e-07,2.4300152946654e-07,1.01043234610954e-07,0.0,0.0,5.08916342262397e-08,0.0,2.98741509310312e-07,2.92927111749285e-07,5.06464468332215e-08
CBM35-GH3-CBM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40139877865486e-08,2.39787387095318e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0479669344476e-08,0.0,0.0,1.88586634459444e-07,1.36152854333259e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05260078511e-07,8.98310056800313e-08,0.0,0.0,0.0,0.0,0.0,2.05626568829492e-07,4.53315610507771e-08,0.0
CBM35-GH3-CBM6-DOC,0.0,0.0,0.0,2.17582203323907e-08,2.11175589731579e-07,0.0,0.0,1.35668845486116e-06,0.0,8.8547224675038e-07,2.25306867355841e-06,0.0,6.73853371809459e-08,0.0,1.12708890888573e-07,2.27445302550532e-08,1.12715657419283e-07,0.0,0.0,0.0,0.0,0.0,2.22143350886216e-08,1.32913687611298e-07,1.30094556725468e-07,1.67628768425336e-07,0.0,2.70225592095492e-07,2.08109526390369e-08,7.45660573652423e-07,0.0,1.79715848102908e-07,0.0,4.55437428326949e-06,0.0,0.0,2.29993572105135e-08,0.0,3.52856510334534e-07,1.78597548339464e-06,1.87553834245327e-06,2.18983189578408e-08,6.07295786841815e-06,4.8696460519766e-06,1.1009768725661e-05,0.0,2.73218987503797e-06,2.17706654415346e-06,1.76553271626759e-06,2.24878148024366e-08,5.81221470227212e-07,4.46437169831973e-08,0.0,9.04286195440964e-06,9.24002144569835e-07,3.457636141167e-06,2.76715260416874e-06,5.79071202552533e-06,5.20852415185458e-06,0.0,5.05836070334915e-06,2.48301781590062e-06,9.04092001205868e-07,3.35602449987041e-07,1.77641204660194e-07,5.26107436012545e-06,4.66807897162231e-06,4.32050737552923e-08,2.18698909994055e-08,4.27587964592563e-08,2.12967842511017e-08,4.38889240464636e-08,0.0,6.17122960720158e-06,6.32835118138137e-06,4.71596879225402e-06,2.8872531079816e-06,2.99398634234577e-07,5.48789554565793e-06,1.22327710385988e-06,1.99569353365674e-06,2.40418634443558e-06,3.81869729268652e-06,5.97460023514629e-07,4.76228562283774e-06,1.41832347210173e-06,5.06360931905778e-07,1.16977793208076e-06,1.75126870450963e-06,3.2507047641131e-06
CBM35-GH31-CBM61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75974264018371e-08,0.0,1.7832592411164e-06,2.7600340636613e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBM35-GH36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04388232610607e-07,9.93938984924965e-07,4.9602605197626e-07,4.95415368700927e-07,1.45813128754821e-08,3.85642611116503e-07,7.33289704165877e-08,0.0,0.0,0.0,0.0,1.66310395228564e-07,0.0,0.0,0.0,0.0,0.0,1.37874825170807e-08,0.0,4.98615651702986e-06,3.0401013363713e-07,6.61666374589395e-08,3.95127297470415e-08,1.16968792998668e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67216740587357e-08,2.68005085824271e-08,0.0,1.33622479078802e-08,7.97388236981051e-08,1.06680730090795e-07,1.61595914181966e-06,6.73392493847702e-07,0.0,2.70523359722984e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12374965019232e-08,0.0,1.33696879471377e-08,3.84126905123491e-07,1.01663093000608e-06,5.21009101337371e-07,3.14783297943727e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42731056868188e-07,0.0,0.0,1.35991273026551e-08
CBM37,0.0,0.0,0.0,0.0,2.72783013843353e-07,4.04983908885474e-08,0.0,4.0653835409279e-08,3.0412050843316094e-07,1.253975067814325e-07,2.26649330660882e-07,2.059388270432313e-06,4.713526355971794e-05,0.0001093750974104059,9.79639673402878e-05,0.0,3.0569081148487803e-06,1.456657775419641e-07,0.0,6.51739509813823e-08,5.58455415508104e-08,0.0,6.669762634787398e-06,9.167843769820902e-06,1.2844009242147965e-05,4.37987762857517e-05,2.018017017975721e-06,5.196381684663926e-05,4.171872166642737e-06,4.197725035281906e-07,1.0215933523349729e-05,0.0,0.0,2.106292068163363e-07,0.0,0.0,1.652896251092954e-07,4.33056908552963e-08,7.0427507469940054e-06,4.0143509504163217e-05,5.998492722862165e-05,0.0,4.9267090604398754e-05,4.85054891582404e-05,5.507725121180995e-05,4.38287861164868e-08,5.93737839212536e-06,1.580364546387961e-05,8.917223502169696e-06,0.0,1.067498010644167e-07,0.0,0.0,4.474716592766994e-06,6.39924058718688e-06,2.1790716056108613e-05,2.4614224597300514e-05,5.167446876664361e-07,4.62910160655319e-08,0.0,4.7254902751388e-08,1.26013275091002e-07,6.18883106856204e-08,7.518105872861627e-06,3.9345557151431826e-05,3.4460660392344567e-06,1.6042226603444962e-05,4.74224229491025e-08,4.78078875973019e-08,0.0,1.4860211510925e-07,0.0,1.999511725516756e-07,1.80338150142971e-06,9.407969927502164e-07,1.0156556216016354e-06,0.0,5.805439596587854e-06,4.181668331999089e-05,4.00668646720355e-05,3.01556363458499e-07,5.85230822820123e-08,4.664105593360299e-05,7.73746922157136e-06,2.6880982233127346e-05,3.819659574177879e-05,1.089788853202188e-05,1.0054793877654551e-07,1.86005136291259e-08,3.944987523681829e-05
CBM38,0.0,0.0,0.0,6.28688777534008e-07,1.38683801155654e-07,0.0,0.0,4.44736588705535e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11691597470403e-07,0.0,2.7001731277214303e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55278238511735e-07,0.0,0.0,1.43624536269205e-07,1.56149530060322e-07,0.0,1.44114261102148e-07,0.0,0.0,0.0,0.0,0.0,1.40444197271502e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.40246682528081e-07,0.0,0.0,0.0,6.721864867230989e-07,1.94341016918176e-07
CBM38-CBM38-CBM38-GH32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBM4-CBM4-GH16-CBM4-CBM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23683750197343e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBM4-GH16-CBM4-CBM4-CBM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79614961345892e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
