"","FMT102","FMT103","FMT104","FMT105","FMT106","FMT107","FMT108","FMT109","FMT110","FMT111","FMT112","FMT113","FMT114","FMT115","FMT116","FMT117","FMT118","FMT119","FMT120","FMT121","FMT122","FMT123","FMT124","FMT125","FMT126","FMT127","FMT128","FMT129","FMT130","FMT131","FMT132","FMT133","FMT134","FMT135","FMT136","FMT137","FMT138","FMT139","FMT141","FMT142","FMT143","FMT144","FMT145","FMT146","FMT147","FMT148","FMT149","FMT150","FMT151","FMT152","FMT153","FMT154","FMT155","FMT156","FMT157","FMT158","FMT159","FMT161","FMT163","FMT164","FMT165","FMT166","FMT167","FMT168","FMT169","FMT170","FMT171","FMT172","FMT173","FMT174","FMT175","FMT177","FMT178","FMT180","FMT181","FMT182","FMT183","FMT184","FMT185","FMT186","FMT188","FMT189","FMT190","FMT191","FMT192","FMT193","FMT194","FMT195","FMT196","FMT201"
"msp_0559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2579398931566e-08,1.34452414325952e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0560",0,0,0,0,0,0,0,0,0,0,0,0,0,8.27174176510661e-08,2.49584295364855e-07,0,0,0,0,0,0,0,0,0,0,0,0,1.47514463296998e-07,1.24081642105768e-06,1.97824987537807e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54148692936904e-07,6.71352909506199e-07,0,0,0,0,0,0,0,0,0,0,0,4.97426743303763e-08,0,0,0,1.00735427380166e-07,0,7.37346123602436e-08,0,5.37187935173925e-08,0,0,1.46224445768191e-07
"msp_0562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50780964897737e-08,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0563",0,0,0,0,1.7343282666894e-07,0,0,1.81171261769563e-06,9.28783694712608e-07,1.61334353717216e-06,2.19261744451184e-06,0,3.25889488431888e-07,5.30007841692259e-08,0,0,5.07020468165006e-07,0,0,0,0,0,5.8293542680639e-08,1.8960583566957e-07,1.45094573034764e-07,1.59420538788811e-07,9.64589544439778e-08,3.12890722640259e-07,6.33808338284221e-08,4.25754523829037e-07,3.79756344895067e-07,8.8132287619917e-08,3.18265001934876e-08,3.46743872017965e-07,0,0,5.58973482248086e-07,2.83271459403055e-07,2.23538661647759e-07,5.33702229544002e-07,5.2996582669527e-07,0,5.00601603877556e-07,8.82368141655646e-07,1.36096041826423e-06,0,1.10623247281961e-06,5.96773954760322e-07,4.31966174774099e-07,0,1.77586300042459e-07,9.04906854222281e-08,0,2.00941618898121e-06,7.93428562741891e-07,1.22186624648103e-06,7.088124261105e-07,5.60649854793017e-07,5.61332609097055e-07,0,9.28914220255959e-08,2.2871450781115e-07,6.44009908665027e-08,3.37897830831269e-08,2.88743021493144e-08,1.75191178982968e-07,1.86325230177358e-07,0,2.92740817363433e-07,2.68868793788226e-07,2.87852877516363e-07,1.65681236312618e-07,9.16279652411066e-08,3.49818385118669e-07,5.10266860689372e-07,4.50380818934325e-07,3.22752062567803e-07,5.02856645831201e-07,5.59848619278643e-07,4.96600398318299e-07,3.83050714430688e-07,5.28363591242597e-07,4.39014930634429e-07,4.7150489240921e-07,5.47646179864632e-07,3.16398165295447e-07,3.16443012279969e-07,2.4553118862012e-07,4.02930220367637e-07,3.80741107710314e-07
"msp_0564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71754932273157e-08,0,0,0,0,0,0,5.34777757705688e-08,0,0
"msp_0565",0,0,0,0,1.66902787091896e-07,0,0,0,0,0,0,7.47614207113062e-07,1.59326173834516e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80209430900444e-08,0,0,0,0,0,0,0,0,0,0,0,0,3.77565208704889e-08,1.15437883985882e-08,5.9990938420984e-06,4.10504220268252e-07,0,0,0,0,0,5.02406747696682e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66995000273807e-08,0,0,0,0,0,4.66691174693282e-08,0,0,0,0,0,0
"msp_0566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16198822811791e-07,2.79044325179958e-07,1.73695044061645e-07,2.92495005549368e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70730744241396e-08,0,0,0,0,0,1.07207151707766e-06,0,0,0,0,0,0
"msp_0569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9006037408601e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0570",5.64856996281052e-07,5.95615396543367e-08,8.78214162960345e-07,5.91942431754105e-06,1.39279974473163e-06,0,4.44557067994249e-07,0,0,0,0,0,0,0,0,3.72863472828426e-06,9.50405507176536e-06,2.04987298231484e-07,6.29529758980699e-08,2.96745338957146e-06,1.61190036680543e-06,4.94022760619198e-06,9.91603921623691e-07,0,0,0,0,0,0,0,7.08317794359742e-06,5.63510440941996e-06,3.32391386820024e-06,1.02916994158063e-07,1.20904290213094e-05,2.14677916715372e-06,3.35750879095233e-06,1.34807640371351e-06,1.52910161838484e-08,7.27683540253818e-08,1.34202305355833e-07,0,0,0,5.43192905467544e-08,0.000114137013403261,8.02072120720708e-06,1.02233837962193e-07,2.87045658452789e-07,1.09421157528916e-07,0,0,0,6.68361837150207e-06,1.88057789098266e-06,9.38533021407239e-07,3.93467632985187e-06,8.33763696301264e-07,1.03616268111766e-06,2.76443111336302e-07,4.56433871862259e-07,7.53665679009553e-06,9.47950174899056e-07,0,0,0,0,4.58750521251408e-08,0,0,0,1.29485682427502e-06,3.12043126839155e-07,9.37821006480755e-08,4.97005309714913e-08,0,2.48495574588657e-07,0,0,0,3.77433040825972e-08,0,0,0,0,0,0,0,0,4.7935252557679e-08
"msp_0572",0,0,0,0,1.38902170350514e-06,0,1.42460600564824e-06,1.51357431085139e-06,1.97962002275367e-06,3.39826945235163e-06,2.13718923965092e-06,0,8.86010580216077e-08,0,0,0,8.18709460797486e-08,1.08213688467877e-06,5.48544490223419e-06,0,0,0,0,7.14886338673561e-07,4.50279386287302e-07,6.45253048929094e-07,1.82063829027667e-06,2.7727507290399e-08,1.91170605580267e-07,1.86746812010347e-06,1.39896341047261e-06,4.40902857689354e-08,1.15017242798173e-07,7.09276426740244e-07,0,6.21332432329707e-08,1.13254340360458e-07,0,3.28247147413278e-07,1.14999658742392e-06,4.05453243015112e-07,1.0825809697297e-06,3.06214599185286e-06,2.40500073817946e-06,3.90095855753337e-06,0,1.65611864841103e-06,1.41406245195597e-06,1.3132332522863e-06,0,2.41644061322467e-07,2.38274290250585e-07,0,1.50462495622656e-06,1.97086731113148e-06,3.37709846640245e-06,1.07993065305323e-06,5.7030367638777e-07,1.24651514493711e-07,0,4.9447636440917e-07,2.32704437459389e-07,3.33970356094969e-07,1.38763790428148e-08,1.33292471880911e-07,0,0,4.61011378927967e-08,4.18471360085323e-08,2.29823979458923e-07,2.29645920920672e-07,2.85830872340962e-07,0,7.20861519349871e-07,4.55543178893414e-07,5.1178460955508e-07,5.90993074732426e-07,8.85713001449577e-06,2.38304915448164e-06,3.47000723487028e-07,3.21692948785709e-07,3.91813119623495e-07,1.84710829241663e-06,9.39251877996748e-06,1.90572485899592e-06,1.32834583312553e-06,1.88505326294747e-06,2.42324765013521e-07,3.4577743300006e-07,1.75588842047241e-06
"msp_0573",1.32410384377327e-06,7.59255477432675e-08,0,0,8.27344368572445e-07,0,1.61089652765493e-06,9.8736800674475e-07,4.87271751965834e-06,3.05759889300856e-07,4.97416060595156e-07,3.50233334704974e-07,1.45727489461316e-07,1.59985367016169e-07,1.50434703598204e-07,2.36470064023304e-06,4.17049083584603e-07,2.89348199708255e-06,6.80548134385527e-06,1.56997385629067e-06,3.65032396462872e-06,6.27245820000066e-06,5.12108603433076e-06,0,0,0,0,0,0,0,1.03908541841193e-06,7.56543827345599e-08,3.90981237954291e-07,1.65914300275801e-07,6.08072551797014e-06,1.89078579485605e-07,1.96442897473379e-07,5.72934418552348e-07,4.07613965897031e-08,6.53837455372211e-08,0,3.84282590392873e-06,1.13128153036244e-06,2.01704085174024e-07,2.90337464187574e-07,0,1.87865722672679e-07,5.60572430179905e-07,5.66866937539173e-07,9.56840461013417e-07,8.0858043198864e-07,8.94826191278074e-07,0,9.46201608118479e-08,1.37449818909552e-07,2.52810521131995e-08,2.48174658350887e-07,1.0735376368147e-06,1.7995455793352e-06,0,0,0,0,9.32463598512857e-07,2.41595123120276e-06,1.16498940123426e-06,1.94570223906069e-06,0,9.54801429536277e-08,0,6.11340899367695e-07,8.74899115498478e-08,1.02515658686756e-07,6.81388115756353e-07,9.7929212584051e-07,9.97881783817766e-07,5.58787638842821e-07,8.60620218576778e-08,4.43314734978222e-08,6.8233555404833e-08,0,0,4.69330681711245e-08,9.29237052764148e-08,4.41527701016628e-08,0,2.12612738233526e-07,0,0,8.65834615278137e-08
"msp_0575",0,0,0,6.44988753676598e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35850901534747e-08,0,3.98082466007871e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0578",0,0,0,0,7.65314210249972e-06,0,0,1.39688362075592e-06,0,1.01752516019216e-06,6.9789030289398e-07,0,0,5.44857495916864e-08,5.89649943642107e-07,0,0,0,0,0,0,0,0,0,0,0,8.37039681544563e-07,5.14412619547186e-07,3.64835024934883e-07,4.01618397453312e-07,0,0,0,0,0,0,0,0,0,4.12862414409549e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21929069931869e-07,2.46973799567985e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84894644115169e-07,1.00507777437169e-06,1.03576829550889e-07,0,0,1.08020520439259e-06,5.41100876113957e-07,7.14048026878394e-07,2.67901393687106e-07,0,0,0,8.5690509619307e-07
"msp_0581",0,0,0,0,2.21933087155582e-07,0,0,1.18975586660182e-06,0,3.12160067078752e-07,2.57900278609246e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79050300237046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09400683891125e-07,8.73627918200858e-07,2.83956646826672e-07,7.5265375679001e-07,5.47626099513075e-07,2.79199307516481e-06,0,1.79278016840201e-07,6.05815480169175e-08,5.55246951802152e-07,0,0,0,0,0,4.79055786853042e-08,0,1.46406700816338e-06,0,0,0,0,0,0,0,0,1.3927423496225e-08,5.3478242382832e-07,2.72974889596709e-08,0,0,0,0,0,2.41019638905613e-07,0,0
"msp_0584",0,0,0,0,7.79036842183999e-08,0,0,0,0,0,3.76807429239047e-08,0,3.4490020130406e-08,0,0,0,0,0,0,0,0,0,4.75734847286677e-08,0,0,0,0,0,0,0,0,0,3.32416276426496e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57893926840795e-08,0,0,0,0,0,0,0,0,0,0,4.33743182497959e-08,0,7.79947542659038e-08,0,9.65998430910057e-08,0,0,0,0,4.60475218276276e-08,0,9.7114766517878e-07,0,0,0,1.4434678236736e-08,0,6.21065593638262e-07,0,0,0,0
"msp_0585",0,0,0,0,1.09932430397577e-06,1.14088446963664e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09697612391062e-06,1.24242748634559e-05,5.74855845605748e-06,0,0,2.33391073742826e-07,0,0,0,0,0,3.93269857981816e-07,5.69142816194882e-06,1.92889122306809e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8464312512721e-06,3.00679019813228e-06,2.14959721318744e-07,0,1.97407849946128e-07,0,0,0,0,1.28903458474865e-06,1.19603193671914e-06,0,0,2.57233867692014e-07,1.16506498894916e-06,1.42673350307071e-06,1.15962918970574e-06,0,0,0,1.27013192772682e-07,1.23138258564831e-06
"msp_0586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26579637405664e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49660203152752e-08,0,1.52214834897713e-06,6.23099311302887e-07,0,0,0,0,0,0,1.2546559384545e-07,4.83317323600688e-07,0,9.65294041029362e-07,1.51726374831199e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0591",0,0,0,0,0,0,0,2.85917420002463e-08,0,6.95099114186035e-08,5.47749018966831e-08,0,0,0,0,0,1.3140514689466e-07,1.139744401953e-06,6.22135474941731e-07,0,0,0,0,2.93517012928932e-07,2.04315176310845e-07,2.33615766814609e-07,4.05485255065456e-08,0,0,1.44003730406099e-07,1.05442655031319e-07,1.38081584000517e-06,4.39955290831631e-08,0,0,3.85673549206225e-08,0,0,1.14126915172473e-07,7.3616744243952e-08,2.58914495456481e-07,0,4.2721645202391e-08,4.12883264230442e-08,7.29229725359961e-08,0,5.75757806221625e-08,0,7.60871642735597e-08,5.87134096033699e-07,7.35563100824851e-07,3.26134580653386e-06,0,8.89491806557835e-08,6.75013477977633e-08,5.4488948294838e-08,2.78721768479122e-08,1.99184263581149e-07,1.76944020924622e-07,0,3.79923800162429e-07,1.03238427092032e-07,5.57795438120646e-08,0,0,0,0,0,0,1.42050604838133e-07,2.62647700074983e-07,1.58089597598016e-07,0,0,0,0,0,4.44079504832375e-08,6.64136894886002e-08,8.71371174868887e-08,2.70782489294136e-07,2.65340370620293e-07,0,4.32263944867986e-08,5.01976894722831e-08,1.53737222437224e-07,0,1.57284055890335e-07,1.89103966279446e-07,5.17819943559365e-08
"msp_0592",0,0,0,0,1.47093047944944e-06,0,0,1.20422689877659e-06,0,2.58984187054464e-08,1.61466265647334e-06,0,2.18884045668748e-06,1.17133965661e-07,1.33983422806048e-06,0,1.45894754722235e-07,0,0,0,0,3.4613902380935e-08,3.51972686907066e-07,0,0,0,0,4.00232099974777e-06,5.09224386521291e-06,6.4318464846827e-06,0,0,0,0,0,0,0,0,3.55028971649306e-06,1.66661759781417e-06,8.0946602166344e-07,0,0,0,0,0,0,0,0,0,1.05101977530475e-06,1.59849794967991e-07,0,7.94076154583043e-07,1.19830020643102e-06,4.76817969429792e-07,2.11090289446512e-06,1.25059124340497e-06,9.88500661518039e-07,0,2.2223793791335e-07,4.46945882909001e-07,9.02278382464725e-08,1.31405390194836e-06,1.75006691982345e-06,2.91063818396309e-06,1.70704464682334e-06,0,3.50532406860665e-06,1.2926629137426e-06,3.28186959928112e-06,1.17054757935269e-06,1.09540846212343e-06,0,0,0,0,6.55233481871314e-07,3.19779600073212e-06,1.04015179109422e-06,8.42151753902921e-07,6.00370405168839e-07,2.07100668453605e-06,4.93506068716694e-07,3.04130399125638e-06,7.65599899833388e-07,0,8.25871192678062e-07,9.27044870973404e-07,2.18812031852445e-06
"msp_0594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63220335724798e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27285763418102e-08,1.7317599805833e-07,0,0,0,0,1.23612340601191e-07,9.39017904470431e-07,0,0,0,0,0,0,0,0,0,0,2.0129397974183e-06,0,0,0,0,0,1.88230318634116e-07,7.64316210232202e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15108254386636e-06,1.66941960177366e-06,1.76951734056433e-06,1.70635693936194e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0596",0,0,0,0,1.12761482338827e-07,0,0,0,0,0,0,0,1.00553214553026e-06,1.80135387392239e-07,1.62120231933038e-06,5.10821234829257e-08,0,0,0,0,0,0,1.13354820382055e-07,1.8260972877821e-07,8.72829854057429e-07,8.80497143623184e-07,2.55265210974509e-07,2.13297099755937e-07,7.78768465385007e-08,5.96103480615496e-07,0,0,2.99906847191203e-06,0,0,0,0,0,2.77664641450142e-07,5.33811836121445e-07,1.14158126746014e-07,6.42836758904539e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54216715931545e-07,0,0,3.1135056672637e-07,6.3242151115759e-06,1.59711693427365e-05,0,0,0,0,3.26523648546383e-06,9.00529272838002e-07,1.9223767757511e-06,2.35912303354091e-06,0,2.28090241484121e-07,0,0,0,0,1.87677049990374e-06,1.14191456076965e-07,1.72856168910881e-06,1.14714285049474e-07,9.38301380946356e-07,2.5062795569805e-07,2.44098006182277e-06,2.24509176079085e-07,1.65127432596246e-06,0,1.53623355249184e-07,2.09569914809041e-06,3.8616174632416e-07
"msp_0597",0,0,0,0,2.67298797010245e-07,0,0,1.20519248432603e-06,0,1.35343057156597e-07,1.65112008127474e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48417237749816e-07,0,0,0,0,0,3.22324854707991e-07,0,0,0,0,0,0
"msp_0598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97396166605304e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7993615873392e-06,1.53810687004356e-06,2.14677714871251e-06,1.68828358505405e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0600c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0290697096297e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47127447842361e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0601c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27959644662536e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0602c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03386435163141e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51891433654067e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0604",0,0,0,0,7.75182874909078e-07,0,0,5.77982971319555e-07,7.53408990671491e-07,2.16626252744689e-07,3.61197572999229e-07,0,1.80398911672809e-07,0,7.09338040369982e-08,7.47062767887362e-07,6.32721455529307e-07,0,0,0,0,1.79824015509174e-07,1.27273492197999e-06,1.08672454975074e-07,2.71822915517019e-07,9.52710728080528e-07,1.80863057270115e-07,4.14968767793518e-07,1.05451179713098e-06,4.49255943852212e-07,0,0,0,0,0,0,0,0,0,5.94236925345345e-08,9.35316846928606e-08,0,0,0,0,0,0,0,0,0,0,0,0,3.58938786346197e-07,3.25780401006454e-07,2.08066227883815e-07,1.07112173978758e-07,0,0,0,0,0,0,0,0,0,0,2.94468115346662e-07,7.43223708504685e-07,1.78947396500651e-06,1.47362145269994e-06,0,0,0,0,0,0,1.94394581864727e-07,0,1.780206447812e-07,0,0,0,1.9615707602032e-07,0,1.72762902345352e-07,0,0,0,0
"msp_0605",0,0,0,0,1.55361476685871e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37593200541144e-06,1.60294497283897e-06,2.85924241505641e-06,9.93588815889342e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01019254419976e-08,0,0,0,0,0,8.6377327412409e-08,0,0,0,0,0,0
"msp_0607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28247948751357e-08,9.56442863188855e-08,2.42023111763696e-07,1.80253709717146e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96445493466331e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20004554661123e-08,0,5.74835853471486e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07726919981582e-08,0,0,0,0,0,0,0,0,0,0,0,6.70922092674975e-08,2.103240420222e-07,0,1.91164981722561e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51015575446588e-07,6.77062225433875e-08,0,0,0,0,0,0,0,0,0,1.02489080167457e-07,0,0,0,1.07516567293162e-07,0,1.14227369040897e-07,0,0,0,0,1.08868683909777e-07
"msp_0615",0,0,0,0,1.18212171268758e-07,0,0,5.46414347363397e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26697340103278e-08,2.5186230302499e-06,1.58341012713118e-07,1.10623540641484e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90342351239594e-08,0,0,0,0,0,9.67998514123715e-08,0,0,0,0,0,0
"msp_0617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66395602695361e-07,7.86416612385463e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63781618789444e-07,7.34993328331542e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0619",0,0,0,0,5.07452172835363e-08,0,0,0,0,0,0,0,3.94405931793955e-07,1.45542309568327e-07,1.78202074718749e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21573181113961e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68057690223755e-08,0,0,0,0,0,4.97022976846419e-08,0,0,0,0
"msp_0621",0,0,0,6.28957494894709e-06,6.92137694366104e-08,0,7.31212483121427e-07,0,0,0,0,1.809892819085e-07,5.53260233652803e-08,0,0,1.80928739946138e-07,0,3.38115332342682e-07,2.74272799704941e-07,3.2819138081564e-08,7.51894572553665e-07,0,0,9.40417221935727e-08,1.09680012993976e-07,1.66385331997333e-07,6.17864303177131e-08,5.1068365157322e-08,0,0,3.64628964315216e-07,1.63680425271448e-07,4.65467057173435e-08,0,7.63015539807792e-07,6.02346659289982e-08,4.75445588080023e-07,2.66359093619478e-07,0,9.93547410242537e-07,8.77132189467303e-08,1.18330105692264e-06,2.49654556235572e-07,3.04021906999271e-06,2.28318569381779e-06,5.83008743787781e-07,5.00558204468547e-08,3.11927417647217e-07,1.27335751439067e-07,4.12586356280224e-08,5.9480213882711e-08,0,0,2.65442619211295e-07,1.67529156564122e-07,1.77078623571946e-07,5.92326601368159e-07,0,0,3.75795531214488e-07,1.69196039010875e-07,3.9801285714182e-07,4.56397810127546e-07,6.10214621909064e-07,4.66726060523213e-07,2.68164407047058e-07,3.08197582769298e-07,0,3.79873723865346e-07,3.58397145353152e-08,0,4.40338701704009e-07,5.39759868103138e-08,0,0,0,0,0,1.10829569468697e-07,2.3737612422438e-07,0,4.26467023561184e-08,0,0,8.0305357445241e-08,5.87611314160085e-07,7.8832385789715e-07,0,0,0
"msp_0622",0,0,0,0,1.10658377557456e-07,0,0,1.02859669002527e-06,0,1.48261488120751e-06,1.60708990151471e-06,0,9.96013909721754e-07,6.14080528284368e-08,1.88985573229058e-07,0,9.61244263375439e-08,0,0,0,0,0,5.57871687043143e-07,4.26656436978509e-07,2.51159804570619e-07,5.44192607097264e-07,1.94776390747626e-06,0,0,0,0,0,0,0,0,0,0,0,1.60445418830512e-06,5.10951983195584e-07,1.08982903221239e-06,0,0,0,0,0,0,0,5.34300962747188e-07,0,0,0,0,5.44311308454546e-07,9.93236769837905e-07,1.25483272478275e-06,5.06792937444652e-07,0,0,0,0,0,0,0,0,0,0,5.40396908881307e-07,0,0,0,0,0,0,0,0,0,3.32727900459835e-07,0,5.0571760628196e-07,0,0,0,3.03514417025229e-07,0,3.34327303173118e-07,0,0,0,0
